client_id,last_name,first_name,patronymic,birth_date,passport_series,passport_number,passport_issued_by,address,phone,email
889,Соболев,Сергей,Анатольевна,2000-11-10,4636,823769,ГУ МВД России по Алтайский край,"к. Батайск, наб. Рязанская, д. 3/4, 010297",8 997 475 3965,pelageja1991@example.com
890,Некрасова,Гурий,Изотович,2001-12-17,7250,603110,ГУ МВД России по Новгородская обл.,"г. Лесной (Сверд.), пр. Балтийский, д. 853, 051337",83766997681,anaumova@example.net
891,Зимин,Сергей,Святославовна,1967-03-06,5481,934042,ГУ МВД России по респ. Саха (Якутия),"ст. Новый Уренгой, наб. Черняховского, д. 144 стр. 935, 240574",+75099986324,taisija_35@example.org
892,Чернова,Харлампий,Борисович,1975-06-03,4546,227794,ГУ МВД России по респ. Бурятия,"клх Томск, ш. Кирпичное, д. 7 к. 9/9, 932135",86183073480,doroninaviktorija@example.org
893,Гришина,Панкрат,Евсеевич,1990-01-25,8396,669576,ГУ МВД России по Мурманская обл.,"г. Наро-Фоминск, наб. Ростовская, д. 9/2 к. 51, 498474",8 042 937 17 84,dmitri1975@example.com
894,Яковлев,Ратмир,Гавриилович,1974-08-19,5860,958130,ГУ МВД России по Чукотский АО,"к. Добрянка, ш. Байкальское, д. 8/7 стр. 9/9, 754458",+77413401929,pavelbelozerov@example.org
895,Прохоров,Эраст,Феодосьевич,1992-06-04,5428,404561,ГУ МВД России по Челябинская обл.,"клх Богучар, пер. Снежный, д. 7 стр. 18, 248447",83656115686,vasilisafilatova@example.org
896,Авдеева,Аркадий,Харитоновна,2004-06-09,1546,848831,ГУ МВД России по Еврейская АО,"д. Краснодар, ул. Куйбышева, д. 71 стр. 822, 330372",8 (186) 244-75-63,lavrentevvasili@example.org
897,Степанов,Епифан,Альбертовна,1987-12-14,2054,563864,ГУ МВД России по респ. Северная Осетия - Алания,"д. Барнаул, пр. Сибирский, д. 5 к. 9, 866356",8 418 028 8252,subbotindanila@example.net
898,Горбунова,Тимур,Тарасович,1980-12-29,9342,883641,ГУ МВД России по Ненецкий АО,"ст. Эльбрус, пр. Гоголя, д. 98 к. 58, 052031",+7 (298) 871-2320,pimenfokin@example.com
899,Уваров,Куприян,Валерьянович,1980-12-21,7137,311883,ГУ МВД России по Ямало-Ненецкий АО,"с. Урай, бул. Титова, д. 37 стр. 7/1, 208778",+7 (471) 062-8334,raisa_57@example.org
900,Константинова,Парамон,Всеволодович,1968-08-31,7844,689318,ГУ МВД России по Тульская обл.,"с. Ахтубинск, наб. Тургенева, д. 95, 973027",+7 (228) 570-4240,loraaleksandrova@example.com
901,Одинцова,Остап,Александровна,1965-02-21,9944,243941,ГУ МВД России по Смоленская обл.,"клх Ачхой Мартан, ул. Крайняя, д. 8/9 к. 759, 673865",8 904 484 67 33,darjaefremova@example.org
902,Большаков,Кондратий,Альбертовна,1992-04-28,2388,876880,ГУ МВД России по Пермский край,"г. Александров, ш. Олега Кошевого, д. 53 стр. 5, 640760",8 (953) 012-0339,alekse_2017@example.org
903,Абрамова,Силантий,Эдуардович,1961-10-22,8540,354235,ГУ МВД России по респ. Марий-Эл,"п. Новомичуринск, пер. Цветочный, д. 9 к. 108, 533743",8 670 277 2871,naum_59@example.com
904,Белоусова,Модест,Фомич,1990-04-20,1695,656837,ГУ МВД России по Пермский край,"д. Нерчинск, пер. Степана Разина, д. 1 стр. 6, 629171",+78541839525,majabaranova@example.org
905,Корнилова,Глафира,Степановна,1976-03-21,3891,344146,ГУ МВД России по Брянская обл.,"г. Бомнак, бул. Брянский, д. 845 стр. 5, 203027",8 947 308 82 40,mitofanfedoseev@example.org
906,Воронова,Будимир,Тарасовна,1957-02-09,1622,533377,ГУ МВД России по Ленинградская обл.,"клх Иваново, алл. Спартака, д. 14 стр. 2, 180525",8 (959) 900-47-94,kuzminizot@example.org
907,Елисеев,Орест,Августович,1967-06-30,5270,205428,ГУ МВД России по респ. Тыва,"п. Махачкала, бул. Лесозаводский, д. 9 стр. 8, 339962",8 (686) 127-34-21,alekseevaleksandr@example.org
908,Захаров,Ирина,Мироновна,1987-07-11,9727,105433,ГУ МВД России по Рязанская обл.,"г. Видное, пер. Маяковского, д. 929 к. 988, 966452",+7 (191) 990-8213,ljubimkarpov@example.net
909,Прохорова,Ирина,Гертрудович,1994-11-11,8030,526673,ГУ МВД России по респ. Саха (Якутия),"ст. Рыбинск, пр. Восьмого Марта, д. 841 стр. 903, 918740",8 013 320 3449,petr_07@example.org
910,Корнилова,Спартак,Харламович,1962-10-24,9370,600641,ГУ МВД России по Чукотский АО,"с. Нефтеюганск, алл. Фурманова, д. 3/4 стр. 263, 037811",+7 570 399 6306,dfadeeva@example.org
911,Пахомов,Чеслав,Вячеславовна,1946-04-25,9335,892630,ГУ МВД России по Приморский край,"клх Шенкурск, ш. Болотное, д. 83, 071580",+7 971 408 6332,lavrentirjabov@example.org
912,Лобанова,Онуфрий,Игоревич,1999-10-06,4651,399279,ГУ МВД России по Чукотский АО,"д. Златоуст, пр. Щорса, д. 397, 858258",8 455 139 1960,leontimiheev@example.org
913,Назарова,Измаил,Федотович,1998-05-07,9217,906066,ГУ МВД России по Ненецкий АО,"п. Пенза, ш. Тупиковое, д. 93 стр. 404, 475846",8 486 741 63 71,aleksandravlasova@example.org
914,Фомичев,Мариан,Изотович,1952-07-28,2193,702022,ГУ МВД России по Свердловская обл.,"с. Ачинск, наб. Фурманова, д. 1, 144157",+7 (814) 361-16-86,orlovleon@example.com
915,Семенов,Евстафий,Матвеевич,2007-10-25,3978,874568,ГУ МВД России по респ. Башкортостан,"клх Апатиты, наб. Лазо, д. 7 к. 5, 683684",+7 (771) 403-4454,ferapont_56@example.com
916,Соколов,Игнатий,Абрамович,1947-05-03,1432,538184,ГУ МВД России по респ. Башкортостан,"п. Тайшет, алл. Достоевского, д. 5/3, 736838",8 095 709 3409,isakovmiroslav@example.org
917,Данилов,Архип,Геннадиевич,1982-05-18,3214,976822,ГУ МВД России по Чукотский АО,"к. Тулун, наб. Городская, д. 87 стр. 306, 959514",+7 (954) 496-69-54,anzhelikagrishina@example.net
918,Рогова,Ирина,Матвеевна,1977-10-10,6073,295361,ГУ МВД России по Приморский край,"к. Звенигород, ул. Первомайская, д. 861 стр. 54, 945923",8 163 832 6489,maja1976@example.net
919,Артемьева,Аникита,Антипович,1991-11-24,4714,109717,ГУ МВД России по респ. Саха (Якутия),"д. Волхов, бул. Дальневосточный, д. 8, 130494",8 (414) 235-5283,svjatopolkromanov@example.net
920,Носкова,Савва,Натановна,1981-10-13,4882,732063,ГУ МВД России по Приморский край,"клх Карпинск, алл. Зои Космодемьянской, д. 7, 771158",8 (218) 708-9410,militsa2009@example.org
921,Щукин,Виссарион,Артемьевич,1953-04-12,2352,398384,ГУ МВД России по Приморский край,"с. Ведено, пер. Дарвина, д. 80, 424738",8 (523) 774-8770,voronovatamara@example.net
922,Журавлев,Акулина,Виленович,2005-10-08,6892,669691,ГУ МВД России по Краснодарский край,"г. Енисейск, ш. Совхозное, д. 72, 990966",8 028 653 83 95,arseni1997@example.com
923,Потапова,Глафира,Архиповна,1972-10-10,7773,240718,ГУ МВД России по Волгоградская обл.,"п. Солнечногорск, ш. Колхозное, д. 1/4, 808866",83207098348,cheslav26@example.com
924,Кошелев,Тимур,Феоктистович,1994-07-21,7469,386090,ГУ МВД России по Ханты-Мансийский АО,"г. Сорочинск, бул. Угольный, д. 7 к. 8, 676541",88281794779,avde_03@example.com
925,Жданова,Влас,Руслановна,1968-02-07,3424,446747,ГУ МВД России по Белгородская обл.,"п. Переславль-Залесский, алл. Майская, д. 72 стр. 6, 573309",+7 740 635 1685,viktorijadorofeeva@example.com
926,Копылова,Самуил,Исидорович,1972-08-01,3068,779776,ГУ МВД России по респ. Дагестан,"с. Яшкуль, пер. Восточный, д. 753 стр. 4/4, 763342",+7 (856) 283-72-37,evgenijashirjaeva@example.net
927,Ершов,Анатолий,Даниилович,1959-07-14,4233,114768,ГУ МВД России по Ярославская обл.,"г. Урус-Мартан, пер. Труда, д. 53 стр. 137, 333318",8 (384) 561-2578,fedotovaoktjabrina@example.org
928,Медведев,Христофор,Андреевна,1975-04-27,5347,695361,ГУ МВД России по Забайкальский край,"д. Орехово-Зуево, ул. 50 лет Победы, д. 6 стр. 5, 215783",8 (926) 405-32-73,hvinogradova@example.com
929,Исаков,Каллистрат,Наумовна,1987-05-10,9634,284019,ГУ МВД России по Самарская обл.,"п. Шелагонцы, пер. Семашко, д. 23 к. 1, 219859",8 551 025 06 66,onufri_2013@example.net
930,Богданов,Олимпий,Ждановна,1997-08-10,8891,525187,ГУ МВД России по Ханты-Мансийский АО,"с. Соликамск, ш. Строителей, д. 4/3, 910385",+7 (427) 622-15-59,rtrofimov@example.com
931,Тихонов,Филипп,Кузьминична,1965-06-16,6475,443856,ГУ МВД России по Ханты-Мансийский АО,"д. Лысьва, алл. Тельмана, д. 5, 565317",+7 873 002 1027,natanagafonov@example.com
932,Колесникова,Октябрина,Владленович,1960-06-15,2161,801765,ГУ МВД России по Приморский край,"клх Кажим, бул. Логовой, д. 9, 493916",8 019 109 04 88,uvishnjakov@example.net
